wind vel X,wind vel Y,t
-1.482304334640503,0.004662900697439909,0
-1.4757336378097534,-0.01711241342127323,1
-1.5068650245666504,-0.009085189551115036,2
-1.5154002904891968,-0.019954130053520203,3
-1.4886263608932495,-0.0029919880907982588,4
-1.500704050064087,-0.00404859846457839,5
-1.5093542337417603,-0.0032962437253445387,6
-1.4899466037750244,0.0007936476613394916,7
-1.4992297887802124,-0.020621923729777336,8
-1.4899882078170776,0.002139274962246418,9
-1.496665596961975,-0.0034100308548659086,10
-1.4967447519302368,-0.025800317525863647,11
-1.4900851249694824,-0.012603774666786194,12
-1.4937565326690674,-0.013772966340184212,13
-1.4842884540557861,-0.013778910040855408,14
-1.518846869468689,0.008045705035328865,15
-1.4967726469039917,-0.023004909977316856,16
-1.4938268661499023,-0.0007930925930850208,17
-1.4978080987930298,-0.004757818765938282,18
-1.4965271949768066,0.003285479499027133,19
-1.4980955123901367,0.01231938973069191,20
-1.5066825151443481,0.006585008930414915,21
-1.489720106124878,-0.0012311952887102962,22
-1.4963878393173218,-0.007454161997884512,23
-1.5143851041793823,0.011121975257992744,24
-1.5102839469909668,0.00047534663463011384,25
-1.5110381841659546,0.00950128398835659,26
-1.4955300092697144,0.0009269414003938437,27
-1.4847233295440674,-0.0010247695026919246,28
-1.511833906173706,-0.007505449932068586,29
-1.5043871402740479,-0.008807884529232979,30
-1.4968328475952148,-1.1594822353799827e-05,31
-1.508394479751587,-0.00669455761089921,32
-1.5232834815979004,-0.025110343471169472,33
-1.484781265258789,0.0014992443611845374,34
-1.4935168027877808,0.018002616241574287,35
-1.4997260570526123,-0.010392759926617146,36
-1.5008656978607178,-0.0026423826348036528,37
-1.5058537721633911,-0.0027211804408580065,38
-1.5002648830413818,0.0027006487362086773,39
-1.4918721914291382,-0.003026388119906187,40
-1.4979883432388306,0.0006932258256711066,41
-1.4928349256515503,-0.011162925511598587,42
-1.497796893119812,-0.018506314605474472,43
-1.4790890216827393,0.010852581821382046,44
-1.5044554471969604,0.005444149021059275,45
-1.5062001943588257,-0.003716349834576249,46
-1.5222090482711792,-0.004375511780381203,47
-1.5013740062713623,-0.022687941789627075,48
-1.5003302097320557,0.01768231950700283,49
-1.5011897087097168,-0.005774858873337507,50
