wind vel X,wind vel Y,t
0.9970664978027344,-1.0218250751495361,0
1.0090711116790771,-0.993169903755188,1
1.0066081285476685,-1.0106494426727295,2
0.9904823303222656,-1.002514362335205,3
0.9796603322029114,-1.0102473497390747,4
1.009181261062622,-1.0186976194381714,5
1.0017927885055542,-0.9988735914230347,6
0.984437882900238,-1.0089848041534424,7
1.0235555171966553,-0.9895171523094177,8
1.0163487195968628,-0.9967672824859619,9
0.9943410158157349,-0.9742006659507751,10
0.9864955544471741,-0.9932305216789246,11
0.9938801527023315,-0.9960731863975525,12
0.9970230460166931,-0.9984740018844604,13
1.0145225524902344,-0.9886380434036255,14
1.0138039588928223,-0.9949363470077515,15
1.001359462738037,-0.9777784943580627,16
1.011366605758667,-1.00617516040802,17
1.008172631263733,-1.0107231140136719,18
1.002684473991394,-1.0144436359405518,19
1.0012543201446533,-1.0005083084106445,20
0.9934313893318176,-0.9973528981208801,21
1.008185625076294,-0.9945676922798157,22
0.9937764406204224,-0.9902802109718323,23
1.0017362833023071,-0.988967776298523,24
0.9921518564224243,-1.0045312643051147,25
1.003047227859497,-0.9896519184112549,26
0.9987785816192627,-1.018624186515808,27
0.9892339110374451,-1.0075808763504028,28
1.0107930898666382,-1.0097110271453857,29
0.9850471615791321,-0.9855141043663025,30
0.9901862144470215,-0.9953843951225281,31
1.0050746202468872,-1.00133216381073,32
1.00294029712677,-0.9896173477172852,33
0.9937258958816528,-1.0105737447738647,34
0.9955176711082458,-1.0096514225006104,35
1.0146712064743042,-0.9997178912162781,36
1.008395791053772,-1.0105289220809937,37
0.9907159805297852,-1.016785740852356,38
1.0214415788650513,-0.9879242181777954,39
1.005467414855957,-0.9908050894737244,40
1.0065760612487793,-0.9957496523857117,41
1.0162038803100586,-1.0133248567581177,42
1.001756191253662,-0.984900176525116,43
0.9978352189064026,-1.008205533027649,44
0.9907453656196594,-1.0138437747955322,45
0.9925064444541931,-1.006066918373108,46
0.9918431639671326,-0.9932408928871155,47
1.0009140968322754,-1.0011804103851318,48
1.0167486667633057,-1.0142954587936401,49
1.0062838792800903,-1.013089656829834,50
