wind vel X,wind vel Y,t
-1.000661849975586,-1.0065473318099976,0
-1.0139774084091187,-1.001185655593872,1
-0.9938695430755615,-0.9955319166183472,2
-1.0209752321243286,-1.0040767192840576,3
-1.0083028078079224,-0.9881839156150818,4
-0.9861016869544983,-0.9893988966941833,5
-1.0130058526992798,-0.9921013116836548,6
-1.0100308656692505,-0.9997621774673462,7
-1.0086801052093506,-0.9942613840103149,8
-1.0178061723709106,-0.9986237287521362,9
-1.0067622661590576,-0.9879828691482544,10
-1.002829670906067,-1.010467767715454,11
-0.9806660413742065,-0.9999971389770508,12
-0.9997165203094482,-0.9932690262794495,13
-1.0016214847564697,-1.0154491662979126,14
-1.012016773223877,-1.002384901046753,15
-1.016064167022705,-1.0081485509872437,16
-1.0117673873901367,-1.0085904598236084,17
-0.9992202520370483,-0.9978629350662231,18
-1.0125513076782227,-1.010400652885437,19
-0.9976226091384888,-1.0193536281585693,20
-0.9959911108016968,-1.0188684463500977,21
-1.0249842405319214,-0.995389997959137,22
-1.004199504852295,-0.9959360361099243,23
-0.9981788396835327,-0.9821143746376038,24
-1.0051803588867188,-1.0018916130065918,25
-1.0019912719726562,-1.0083593130111694,26
-1.0010285377502441,-0.9969230890274048,27
-0.9969205856323242,-0.9976264238357544,28
-1.001118779182434,-1.0053635835647583,29
-0.9811469912528992,-0.9850743412971497,30
-0.990323007106781,-1.0092631578445435,31
-1.0157989263534546,-1.0062110424041748,32
-1.0091626644134521,-0.9932379722595215,33
-1.0112106800079346,-1.00309419631958,34
-0.9938247203826904,-0.9957247972488403,35
-1.0243812799453735,-1.008075475692749,36
-1.0005853176116943,-0.994989275932312,37
-1.0074915885925293,-0.9942957162857056,38
-1.0019539594650269,-1.0142040252685547,39
-0.9682196378707886,-0.9904000163078308,40
-0.9867025017738342,-0.9936828017234802,41
-1.0133960247039795,-0.9886065721511841,42
-1.0043894052505493,-1.0020536184310913,43
-0.985687255859375,-1.0091549158096313,44
-0.9968615770339966,-0.9965105652809143,45
-0.9990054965019226,-1.0142638683319092,46
-1.0081684589385986,-0.9947167038917542,47
-0.9800743460655212,-1.0025335550308228,48
-0.9878864288330078,-1.005679965019226,49
-0.9974608421325684,-1.0012260675430298,50
-1.0010051727294922,-0.9935610890388489,51
-0.9924198985099792,-1.0036041736602783,52
-0.9915226697921753,-0.9938564896583557,53
-1.0004792213439941,-1.0074646472930908,54
-1.004252314567566,-1.0104693174362183,55
-0.982369601726532,-0.9896641373634338,56
-1.010111927986145,-1.0030072927474976,57
-0.9998998641967773,-1.0199512243270874,58
-0.9961802959442139,-1.010719656944275,59
-0.993931770324707,-0.9997800588607788,60
-0.9875772595405579,-0.9800129532814026,61
-0.998364269733429,-1.006990909576416,62
-1.0112640857696533,-1.020835041999817,63
-1.0058062076568604,-1.0101954936981201,64
-0.9913272261619568,-1.0130350589752197,65
-0.9918200969696045,-1.0074983835220337,66
-1.0046695470809937,-1.0140050649642944,67
-1.0051019191741943,-0.9957625269889832,68
-1.0091668367385864,-1.005408763885498,69
-1.0008926391601562,-1.0091551542282104,70
-0.9878882765769958,-1.0044059753417969,71
