wind vel X,wind vel Y,t
-1.0029335021972656,-1.0218250751495361,0
-0.9909289479255676,-0.993169903755188,1
-0.9933918714523315,-1.0106494426727295,2
-1.0095176696777344,-1.002514362335205,3
-1.0203397274017334,-1.0102473497390747,4
-0.9908187389373779,-1.0186976194381714,5
-0.9982072710990906,-0.9988735914230347,6
-1.0155621767044067,-1.0089848041534424,7
-0.9764444828033447,-0.9895171523094177,8
-0.983651340007782,-0.9967672824859619,9
-1.0056589841842651,-0.9742006659507751,10
-1.0135043859481812,-0.9932305216789246,11
-1.0061198472976685,-0.9960731863975525,12
-1.002976894378662,-0.9984740018844604,13
-0.9854773879051208,-0.9886380434036255,14
-0.9861960411071777,-0.9949363470077515,15
-0.9986405968666077,-0.9777784943580627,16
-0.9886334538459778,-1.00617516040802,17
-0.9918273687362671,-1.0107231140136719,18
-0.997315526008606,-1.0144436359405518,19
-0.9987456798553467,-1.0005083084106445,20
-1.0065686702728271,-0.9973528981208801,21
-0.9918144345283508,-0.9945676922798157,22
-1.0062235593795776,-0.9902802109718323,23
-0.9982636570930481,-0.988967776298523,24
-1.0078481435775757,-1.0045312643051147,25
-0.9969527721405029,-0.9896519184112549,26
-1.0012214183807373,-1.018624186515808,27
-1.0107661485671997,-1.0075808763504028,28
-0.9892069101333618,-1.0097110271453857,29
-1.0149528980255127,-0.9855141043663025,30
-1.0098137855529785,-0.9953843951225281,31
-0.9949254393577576,-1.00133216381073,32
-0.9970596432685852,-0.9896173477172852,33
-1.0062741041183472,-1.0105737447738647,34
-1.0044822692871094,-1.0096514225006104,35
-0.9853287935256958,-0.9997178912162781,36
-0.991604208946228,-1.0105289220809937,37
-1.0092840194702148,-1.016785740852356,38
-0.9785584211349487,-0.9879242181777954,39
-0.994532585144043,-0.9908050894737244,40
-0.9934239983558655,-0.9957496523857117,41
-0.9837960600852966,-1.0133248567581177,42
-0.9982437491416931,-0.984900176525116,43
-1.0021648406982422,-1.008205533027649,44
-1.0092545747756958,-1.0138437747955322,45
-1.007493495941162,-1.006066918373108,46
-1.0081568956375122,-0.9932408928871155,47
-0.9990859627723694,-1.0011804103851318,48
-0.9832513332366943,-1.0142954587936401,49
-0.9937160611152649,-1.013089656829834,50
