wind vel X,wind vel Y,t
1.5103538036346436,-0.002515356754884124,0
1.4969629049301147,0.0007460471242666245,1
1.482150673866272,-0.01939142309129238,2
1.4934450387954712,0.010834351181983948,3
1.5181546211242676,-0.006473073735833168,4
1.4933778047561646,0.0027870377525687218,5
1.5088180303573608,0.00683791795745492,6
1.498004674911499,-0.02768879197537899,7
1.4916329383850098,-0.019789958372712135,8
1.506368637084961,0.009237665683031082,9
1.5042542219161987,0.010394779965281487,10
1.4923769235610962,0.015275584533810616,11
1.4942518472671509,0.020482875406742096,12
1.4955393075942993,-0.0028363331221044064,13
1.5135499238967896,-0.005721323192119598,14
1.51362943649292,0.004207351244986057,15
1.4901902675628662,0.015339690260589123,16
1.5017427206039429,-0.011799393221735954,17
1.4980958700180054,-0.005203422624617815,18
1.506471037864685,-0.011889427900314331,19
1.516344666481018,0.010679056867957115,20
1.4976608753204346,0.011491678655147552,21
1.5139766931533813,0.008053900673985481,22
1.496996283531189,-0.002973119495436549,23
1.5033900737762451,-0.005985212046653032,24
1.4974722862243652,0.0022915422450751066,25
1.4836500883102417,-0.00825940165668726,26
1.5063774585723877,-0.00767344469204545,27
1.5040234327316284,0.01381430123001337,28
1.4997856616973877,-0.019404327496886253,29
1.4745068550109863,0.024986116215586662,30
1.4898169040679932,-0.009558139368891716,31
1.4989731311798096,0.00013037727330811322,32
1.5167784690856934,-0.0066681914031505585,33
1.5153521299362183,0.00988065730780363,34
1.4855738878250122,-0.013173738494515419,35
1.4863158464431763,0.003224484622478485,36
1.5061842203140259,0.0024599332828074694,37
1.488754153251648,-0.0036274087615311146,38
1.5084208250045776,-0.007831715978682041,39
1.514670729637146,0.005815622862428427,40
1.4941306114196777,-0.017896311357617378,41
1.5066914558410645,0.006991376634687185,42
1.492341160774231,0.006236948072910309,43
1.4937249422073364,0.012658785097301006,44
1.4945752620697021,0.003474679309874773,45
1.4817630052566528,-0.010751391761004925,46
1.4995752573013306,0.018433334305882454,47
1.5116726160049438,-0.0012455654796212912,48
1.498321771621704,-0.010008514858782291,49
1.508575201034546,0.010807720944285393,50
1.5136277675628662,0.004600334446877241,51
1.5051990747451782,-0.004777252208441496,52
